ADC;2015/01/10 00:00:00;68882;68882;21.8710327148;11980359;0.1766201556;11937510;0.1745131165;9521391;0.0557032824
ADC;2015/01/10 00:00:03;68883;68883;21.8593139648;11985279;0.1768620908;11942883;0.1747773290;9521143;0.0556910858
ADC;2015/01/10 00:00:06;68884;68884;21.8596801758;11977117;0.1764607430;11942503;0.1747586429;9521330;0.0557002798
ADC;2015/01/10 00:00:09;68885;68885;21.8596801758;11972846;0.1762507111;11934414;0.1743608713;9520858;0.0556770712
ADC;2015/01/10 00:00:12;68886;68886;21.8756713867;11971371;0.1761781871;11928437;0.1740669608;9521239;0.0556958057
ADC;2015/01/10 00:00:15;68887;68887;21.8731689453;11986881;0.1769408733;11932076;0.1742458940;9521717;0.0557193123
ADC;2015/01/10 00:00:18;68888;68888;21.8770751953;11981158;0.1766594499;11918595;0.1735829860;9521331;0.0557003319
ADC;2015/01/10 00:00:21;68889;68889;21.8739013672;11975444;0.1763784736;11930731;0.1741797626;9521264;0.0556970350
ADC;2015/01/10 00:00:24;68890;68890;21.8579101563;11982765;0.1767384708;11930634;0.1741749942;9521526;0.0557099208
ADC;2015/01/10 00:00:27;68891;68891;21.8564758301;11982695;0.1767350286;11935361;0.1744074374;9520990;0.0556835607
ADC;2015/01/10 00:00:30;68892;68892;21.8479614258;11992257;0.1772052348;11922663;0.1737830341;9521148;0.0556913316
ADC;2015/01/10 00:00:33;68893;68893;21.8525695801;11997533;0.1774646640;11918592;0.1735828370;9521842;0.0557254590
ADC;2015/01/10 00:00:36;68894;68894;21.8614501953;11989668;0.1770779192;11930873;0.1741867363;9520930;0.0556806102
ADC;2015/01/10 00:00:39;68895;68895;21.8596801758;11991823;0.1771838963;11922627;0.1737812608;9521514;0.0557093285
ADC;2015/01/10 00:00:42;68896;68896;21.8497314453;11985484;0.1768721789;11954189;0.1753332764;9521258;0.0556967407
ADC;2015/01/10 00:00:45;68897;68897;21.8458251953;11988593;0.1770250499;11919365;0.1736208498;9521277;0.0556976758
ADC;2015/01/10 00:00:48;68898;68898;21.8483276367;11980349;0.1766196638;11951068;0.1751798093;9521484;0.0557078533
ADC;2015/01/10 00:00:51;68899;68899;21.8522338867;11956316;0.1754378676;11896626;0.1725026816;9521723;0.0557196066
ADC;2015/01/10 00:00:54;68900;68900;21.8344726563;11997919;0.1774836481;11969066;0.1760648340;9521322;0.0556998886
ADC;2015/01/10 00:00:57;68901;68901;21.8412170410;11983973;0.1767978668;11942520;0.1747594774;9520794;0.0556739233
ADC;2015/01/10 00:01:00;68902;68902;21.8475952148;11973128;0.1762645841;11924986;0.1738972515;9521207;0.0556942336
ADC;2015/01/10 00:01:03;68903;68903;21.8436889648;11963909;0.1758112460;11932103;0.1742472351;9521541;0.0557106584
ADC;2015/01/10 00:01:06;68904;68904;21.8433532715;11967693;0.1759973168;11927860;0.1740385890;9521463;0.0557068214
ADC;2015/01/10 00:01:09;68905;68905;21.8241577148;11985312;0.1768637151;11932242;0.1742540598;9521490;0.0557081476
ADC;2015/01/10 00:01:12;68906;68906;21.8245239258;11982565;0.1767286360;11928911;0.1740902662;9521758;0.0557213277
ADC;2015/01/10 00:01:15;68907;68907;21.8259277344;11977420;0.1764756441;11932554;0.1742694080;9521769;0.0557218678
ADC;2015/01/10 00:01:18;68908;68908;21.8237915039;12001241;0.1776470095;11941374;0.1747031212;9521273;0.0556974784
ADC;2015/01/10 00:01:21;68909;68909;21.8159790039;11977297;0.1764695942;11914897;0.1734011471;9521367;0.0557021014
ADC;2015/01/10 00:01:24;68910;68910;21.8276977539;11960101;0.1756239980;11921831;0.1737421155;9521644;0.0557157211
ADC;2015/01/10 00:01:27;68911;68911;21.8351745605;11968173;0.1760209203;11918690;0.1735876650;9521773;0.0557220653
ADC;2015/01/10 00:01:30;68912;68912;21.8341064453;11987675;0.1769799143;11924760;0.1738861501;9521964;0.0557314567
ADC;2015/01/10 00:01:33;68913;68913;21.8255920410;11998741;0.1775240749;11945571;0.1749095023;9521603;0.0557137057
ADC;2015/01/10 00:01:36;68914;68914;21.8373107910;11945063;0.1748845279;11926277;0.1739607453;9521804;0.0557235889
ADC;2015/01/10 00:01:39;68915;68915;21.8394165039;11990535;0.1771205515;11927742;0.1740327775;9521661;0.0557165593
ADC;2015/01/10 00:01:42;68916;68916;21.8397827148;11973999;0.1763074100;11927723;0.1740318537;9521014;0.0556847416
ADC;2015/01/10 00:01:45;68917;68917;21.8483276367;11990253;0.1771066785;11928844;0.1740869731;9521835;0.0557251126
ADC;2015/01/10 00:01:48;68918;68918;21.8422851563;11999308;0.1775519550;11936932;0.1744846851;9521448;0.0557060838
ADC;2015/01/10 00:01:51;68919;68919;21.8468933105;11985433;0.1768696606;11938425;0.1745581031;9521710;0.0557189658
ADC;2015/01/10 00:01:54;68920;68920;21.8483276367;11970865;0.1761533022;11945965;0.1749288738;9521550;0.0557110980
ADC;2015/01/10 00:01:57;68921;68921;21.8525695801;11959888;0.1756135225;11943501;0.1748077124;9521940;0.0557302758
ADC;2015/01/10 00:02:00;68922;68922;21.8443908691;11973310;0.1762735397;11944798;0.1748714894;9521305;0.0556990504
ADC;2015/01/10 00:02:03;68923;68923;21.8433532715;11995907;0.1773847193;11929016;0.1740954220;9521817;0.0557242297
ADC;2015/01/10 00:02:06;68924;68924;21.8387145996;11985638;0.1768797487;11936996;0.1744878292;9521781;0.0557224602
ADC;2015/01/10 00:02:09;68925;68925;21.8305358887;11965262;0.1758777797;11922791;0.1737893224;9521819;0.0557243265
ADC;2015/01/10 00:02:12;68926;68926;21.8387145996;11973122;0.1762642860;11935131;0.1743961275;9521537;0.0557104610
ADC;2015/01/10 00:02:15;68927;68927;21.8422851563;11977158;0.1764627546;11916524;0.1734811515;9522112;0.0557387359
ADC;2015/01/10 00:02:19;68928;68928;21.8230895996;11980515;0.1766278297;11925955;0.1739449054;9521405;0.0557039678
ADC;2015/01/10 00:02:22;68929;68929;21.8305358887;11981265;0.1766647100;11936910;0.1744836122;9521398;0.0557036251
ADC;2015/01/10 00:02:25;68930;68930;21.8305358887;11975850;0.1763984412;11939029;0.1745878011;9521562;0.0557116903
ADC;2015/01/10 00:02:28;68931;68931;21.8184814453;11992365;0.1772105396;11950488;0.1751512885;9521918;0.0557291955
ADC;2015/01/10 00:02:31;68932;68932;21.8248596191;11994009;0.1772913784;11946142;0.1749375761;9521964;0.0557314567
ADC;2015/01/10 00:02:34;68933;68933;21.8198852539;11988109;0.1770012528;11925441;0.1739196330;9521638;0.0557154268
ADC;2015/01/10 00:02:37;68934;68934;21.8255920410;11980436;0.1766239405;11930132;0.1741503030;9521106;0.0556892678
ADC;2015/01/10 00:02:40;68935;68935;21.8266296387;11995047;0.1773424298;11934206;0.1743506342;9521882;0.0557274260
ADC;2015/01/10 00:02:43;68936;68936;21.8191833496;11972394;0.1762284935;11928447;0.1740674525;9520992;0.0556836613
ADC;2015/01/10 00:02:46;68937;68937;21.8280639648;11967115;0.1759689003;11928847;0.1740871221;9521541;0.0557106584
ADC;2015/01/10 00:02:49;68938;68938;21.8188171387;11997044;0.1774406284;11918946;0.1736002415;9521691;0.0557180345
ADC;2015/01/10 00:02:52;68939;68939;21.8273620605;11975845;0.1763981879;11931738;0.1742292792;9521080;0.0556879863
ADC;2015/01/10 00:02:55;68940;68940;21.8305358887;11978413;0.1765244603;11932997;0.1742911935;9521478;0.0557075590
ADC;2015/01/10 00:02:58;68941;68941;21.8276977539;11988561;0.1770234853;11948197;0.1750386357;9521206;0.0556941852
ADC;2015/01/10 00:03:01;68942;68942;21.8440551758;11974462;0.1763301790;11928616;0.1740757525;9521079;0.0556879379
ADC;2015/01/10 00:03:04;68943;68943;21.8330383301;11988163;0.1770039201;11945507;0.1749063581;9521362;0.0557018556
ADC;2015/01/10 00:03:07;68944;68944;21.8358764648;11978029;0.1765055805;11923241;0.1738114506;9521206;0.0556941852
ADC;2015/01/10 00:03:10;68945;68945;21.8337402344;11989198;0.1770548075;11946086;0.1749348193;9521650;0.0557160154
ADC;2015/01/10 00:03:13;68946;68946;21.8387145996;11980359;0.1766201556;11931035;0.1741947085;9521148;0.0556913316
ADC;2015/01/10 00:03:16;68947;68947;21.8323364258;11978183;0.1765131652;11925225;0.1739090085;9521400;0.0557037219
ADC;2015/01/10 00:03:19;68948;68948;21.8394165039;11988149;0.1770032197;11927600;0.1740258038;9521160;0.0556919202
ADC;2015/01/10 00:03:22;68949;68949;21.8401489258;11956646;0.1754540950;11933325;0.1743073165;9521603;0.0557137057
ADC;2015/01/10 00:03:25;68950;68950;21.8387145996;11989404;0.1770649403;11941949;0.1747313887;9521460;0.0557066724
ADC;2015/01/10 00:03:28;68951;68951;21.8358764648;11978792;0.1765431017;11941730;0.1747206300;9521192;0.0556934960
ADC;2015/01/10 00:03:31;68952;68952;21.8312683105;11963107;0.1757718176;11915061;0.1734092087;9521149;0.0556913801
ADC;2015/01/10 00:03:34;68953;68953;21.8248596191;11981733;0.1766877174;11959095;0.1755745262;9521280;0.0556978211
ADC;2015/01/10 00:03:37;68954;68954;21.8376464844;11975964;0.1764040440;11926613;0.1739772558;9521247;0.0556962006
ADC;2015/01/10 00:03:40;68955;68955;21.8351745605;11986098;0.1769023687;11944233;0.1748436987;9521491;0.0557081997
ADC;2015/01/10 00:03:43;68956;68956;21.8387145996;11973471;0.1762814522;11930245;0.1741558611;9522102;0.0557382442
ADC;2015/01/10 00:03:46;68957;68957;21.8380126953;11958139;0.1755275130;11925556;0.1739252806;9521458;0.0557065755
ADC;2015/01/10 00:03:49;68958;68958;21.8433532715;11977205;0.1764650643;11919866;0.1736454815;9521588;0.0557129681
ADC;2015/01/10 00:03:52;68959;68959;21.8429870605;11973575;0.1762865633;11923984;0.1738479882;9521844;0.0557255559
ADC;2015/01/10 00:03:55;68960;68960;21.8479614258;11982489;0.1767248958;11944126;0.1748384386;9521124;0.0556901507
ADC;2015/01/10 00:03:58;68961;68961;21.8365783691;11992159;0.1772004068;11950223;0.1751382649;9521268;0.0556972325
ADC;2015/01/10 00:04:01;68962;68962;21.8312683105;11978644;0.1765358299;11934782;0.1743789613;9521397;0.0557035767
ADC;2015/01/10 00:04:04;68963;68963;21.8369445801;11973531;0.1762844026;11931989;0.1742416173;9521652;0.0557161160
ADC;2015/01/10 00:04:07;68964;68964;21.8426208496;12009301;0.1780433506;11926416;0.1739675701;9521021;0.0556850880
ADC;2015/01/10 00:04:10;68965;68965;21.8475952148;11971190;0.1761692911;11916255;0.1734679192;9522054;0.0557358824
ADC;2015/01/10 00:04:13;68966;68966;21.8319702148;11975377;0.1763751805;11928941;0.1740917414;9520998;0.0556839556
ADC;2015/01/10 00:04:16;68967;68967;21.8326721191;11969638;0.1760929674;11937972;0.1745358258;9521225;0.0556951165
ADC;2015/01/10 00:04:19;68968;68968;21.8401489258;11974032;0.1763090342;11924490;0.1738728732;9521215;0.0556946248
ADC;2015/01/10 00:04:22;68969;68969;21.8461914063;11981595;0.1766809374;11919553;0.1736300886;9520680;0.0556683168
ADC;2015/01/10 00:04:25;68970;68970;21.8397827148;11995375;0.1773585528;11949673;0.1751112044;9520978;0.0556829721
ADC;2015/01/10 00:04:28;68971;68971;21.8383789063;11977884;0.1764984578;11938878;0.1745803803;9521286;0.0556981191
ADC;2015/01/10 00:04:31;68972;68972;21.8412170410;11976702;0.1764403284;11927252;0.1740086824;9521240;0.0556958541
ADC;2015/01/10 00:04:34;68973;68973;21.8529357910;11979481;0.1765769869;11945726;0.1749171168;9521284;0.0556980185
ADC;2015/01/10 00:04:37;68974;68974;21.8454589844;11975913;0.1764015257;11956946;0.1754688472;9520933;0.0556807593
ADC;2015/01/10 00:04:40;68975;68975;21.8397827148;11999754;0.1775738895;11938253;0.1745496392;9521208;0.0556942821
ADC;2015/01/10 00:04:43;68976;68976;21.8518676758;11957614;0.1755017042;11911603;0.1732391715;9521435;0.0557054430
ADC;2015/01/10 00:04:47;68977;68977;21.8443908691;11964345;0.1758326888;11928400;0.1740651429;9521411;0.0557042658
ADC;2015/01/10 00:04:50;68978;68978;21.8472595215;11979644;0.1765850037;11938090;0.1745416373;9521307;0.0556991510
ADC;2015/01/10 00:04:53;68979;68979;21.8397827148;11971540;0.1761865020;11928391;0.1740646958;9521243;0.0556960031
ADC;2015/01/10 00:04:56;68980;68980;21.8436889648;11969232;0.1760729998;11926098;0.1739519387;9521636;0.0557153299
ADC;2015/01/10 00:04:59;68981;68981;21.8483276367;11969840;0.1761029065;11926629;0.1739780456;9521446;0.0557059869
ADC;2015/01/10 00:05:02;68982;68982;21.8397827148;11992916;0.1772376299;11947043;0.1749818921;9520719;0.0556702353
ADC;2015/01/10 00:05:05;68983;68983;21.8401489258;11983517;0.1767754555;11928426;0.1740664095;9520913;0.0556797758
ADC;2015/01/10 00:05:08;68984;68984;21.8351745605;11986894;0.1769415140;11934088;0.1743448377;9520793;0.0556738749
ADC;2015/01/10 00:05:11;68985;68985;21.8245239258;11982594;0.1767300665;11931439;0.1742145717;9521021;0.0556850880
ADC;2015/01/10 00:05:14;68986;68986;21.8209533691;12001262;0.1776480377;11950411;0.1751475036;9521495;0.0557083935
ADC;2015/01/10 00:05:17;68987;68987;21.8280639648;11978736;0.1765403450;11929623;0.1741252840;9521138;0.0556908399
ADC;2015/01/10 00:05:20;68988;68988;21.8252258301;11985627;0.1768792123;11925218;0.1739086658;9521536;0.0557104126
ADC;2015/01/10 00:05:23;68989;68989;21.8174133301;11979283;0.1765672565;11933934;0.1743372679;9521532;0.0557102151
ADC;2015/01/10 00:05:26;68990;68990;21.8188171387;11972291;0.1762234271;11925948;0.1739445627;9521497;0.0557084940
ADC;2015/01/10 00:05:29;68991;68991;21.8206176758;11986654;0.1769297123;11934657;0.1743728220;9520980;0.0556830689
ADC;2015/01/10 00:05:32;68992;68992;21.8422851563;11982088;0.1767051816;11958433;0.1755419672;9520917;0.0556799732
