ADC_A700h4cv;2015/01/19 17:21:16;0;0;21.3967895508;14675688;0.3091598153;14687699;0.3097504377;10222303;0.0901698098
ADC_A700h4cv;2015/01/19 17:21:18;1;1;21.3996582031;14672464;0.3090012670;14690078;0.3098674417;10220361;0.0900743157
ADC_A700h4cv;2015/01/19 17:21:19;2;2;21.3800964355;14640439;0.3074264824;14709893;0.3108417988;10219376;0.0900258794
ADC_A700h4cv;2015/01/19 17:21:21;3;3;21.3939514160;14652020;0.3079959750;14643729;0.3075882792;10220331;0.0900728405
ADC_A700h4cv;2015/01/19 17:21:22;4;4;21.3943176270;14676802;0.3092145920;14688112;0.3097707629;10218598;0.0899876207
ADC_A700h4cv;2015/01/19 17:21:23;5;5;21.3960876465;14660305;0.3084033728;14693251;0.3100234568;10219089;0.0900117680
ADC_A700h4cv;2015/01/19 17:21:25;6;6;21.4006958008;14640554;0.3074321449;14699865;0.3103486896;10222358;0.0901725143
ADC_A700h4cv;2015/01/19 17:21:26;7;7;21.4060363770;14660399;0.3084079921;14648761;0.3078356981;10221683;0.0901393220
ADC_A700h4cv;2015/01/19 17:21:27;8;8;21.4110107422;14685448;0.3096397519;14667165;0.3087407053;10219854;0.0900493860
ADC_A700h4cv;2015/01/19 17:21:29;9;9;21.3985900879;14655294;0.3081569672;14650482;0.3079203367;10219603;0.0900370404
ADC_A700h4cv;2015/01/19 17:21:30;10;10;21.4028320313;14633893;0.3071045876;14658585;0.3083187938;10220878;0.0900997370
ADC_A700h4cv;2015/01/19 17:21:32;11;11;21.3978576660;14671453;0.3089515567;14705724;0.3106367886;10220721;0.0900920182
ADC_A700h4cv;2015/01/19 17:21:33;12;12;21.3886413574;14647986;0.3077976108;14666320;0.3086991608;10221944;0.0901521593
ADC_A700h4cv;2015/01/19 17:21:34;13;13;21.3911132813;14704313;0.3105674088;14706308;0.3106655180;10221714;0.0901408494
ADC_A700h4cv;2015/01/19 17:21:36;14;14;21.3982238770;14656072;0.3081952333;14690208;0.3098738194;10222398;0.0901744813
ADC_A700h4cv;2015/01/19 17:21:37;15;15;21.4035644531;14630331;0.3069294393;14712449;0.3109675050;10220633;0.0900876895
ADC_A700h4cv;2015/01/19 17:21:39;16;16;21.3957519531;14658631;0.3083210588;14653390;0.3080633283;10220727;0.0900923088
ADC_A700h4cv;2015/01/19 17:21:40;17;17;21.3893432617;14641961;0.3075013161;14663545;0.3085626960;10219820;0.0900477096
ADC_A700h4cv;2015/01/19 17:21:41;18;18;21.4031982422;14623738;0.3066052198;14664663;0.3086176813;10219554;0.0900346339
ADC_A700h4cv;2015/01/19 17:21:43;19;19;21.3943176270;14640153;0.3074124157;14683790;0.3095582128;10217994;0.0899579227
ADC_A700h4cv;2015/01/19 17:21:44;20;20;21.3875732422;14669083;0.3088350296;14669238;0.3088426590;10218594;0.0899874270
ADC_A700h4cv;2015/01/19 17:21:46;21;21;21.3882751465;14630170;0.3069215119;14701903;0.3104489148;10219736;0.0900435820
ADC_A700h4cv;2015/01/19 17:21:47;22;22;21.3985900879;14688253;0.3097776771;14668605;0.3088115156;10219842;0.0900487900
ADC_A700h4cv;2015/01/19 17:21:48;23;23;21.4014282227;14662008;0.3084871173;14652392;0.3080142736;10218279;0.0899719372
ADC_A700h4cv;2015/01/19 17:21:50;24;24;21.3918151855;14631850;0.3070041239;14679715;0.3093578517;10218809;0.0899979994
ADC_A700h4cv;2015/01/19 17:21:51;25;25;21.3811645508;14669557;0.3088583350;14698117;0.3102627397;10217563;0.0899367258
ADC_A700h4cv;2015/01/19 17:21:53;26;26;21.3875732422;14670281;0.3088939190;14683260;0.3095321655;10217029;0.0899104699
ADC_A700h4cv;2015/01/19 17:21:54;27;27;21.3808288574;14675787;0.3091646731;14703732;0.3105388582;10215684;0.0898443311
ADC_A700h4cv;2015/01/19 17:21:55;28;28;21.3850708008;14669225;0.3088420033;14680236;0.3093834519;10215983;0.0898590311
ADC_A700h4cv;2015/01/19 17:21:57;29;29;21.3790283203;14659206;0.3083493412;14698783;0.3102954924;10217285;0.0899230540
ADC_A700h4cv;2015/01/19 17:21:58;30;30;21.3868713379;14624295;0.3066326380;14679239;0.3093344271;10217921;0.0899543315
ADC_A700h4cv;2015/01/19 17:22:00;31;31;21.3893432617;14641829;0.3074948490;14714974;0.3110916615;10217734;0.0899451375
ADC_A700h4cv;2015/01/19 17:22:01;32;32;21.3904113770;14666125;0.3086895645;14699185;0.3103152514;10214333;0.0897778943
ADC_A700h4cv;2015/01/19 17:22:02;33;33;21.3889770508;14632640;0.3070429862;14674248;0.3090890050;10216255;0.0898724049
ADC_A700h4cv;2015/01/19 17:22:04;34;34;21.3907775879;14667897;0.3087767065;14715286;0.3111070096;10217575;0.0899373144
ADC_A700h4cv;2015/01/19 17:22:05;35;35;21.3936157227;14692192;0.3099713922;14687616;0.3097463548;10216212;0.0898702890
ADC_A700h4cv;2015/01/19 17:22:07;36;36;21.3786926270;14661484;0.3084613383;14691163;0.3099207878;10215239;0.0898224488
ADC_A700h4cv;2015/01/19 17:22:08;37;37;21.3811645508;14676997;0.3092241883;14716192;0.3111515641;10214865;0.0898040533
ADC_A700h4cv;2015/01/19 17:22:09;38;38;21.3889770508;14663052;0.3085384667;14693586;0.3100399375;10216587;0.0898887292
ADC_A700h4cv;2015/01/19 17:22:11;39;39;21.3825988770;14641882;0.3074974418;14679650;0.3093546331;10217129;0.0899153873
ADC_A700h4cv;2015/01/19 17:22:12;40;40;21.3825988770;14628679;0.3068481982;14679156;0.3093303442;10216920;0.0899051055
ADC_A700h4cv;2015/01/19 17:22:14;41;41;21.3772583008;14651036;0.3079475760;14697994;0.3102566898;10215629;0.0898416266
ADC_A700h4cv;2015/01/19 17:22:15;42;42;21.3722839355;14640824;0.3074454069;14654000;0.3080933392;10213750;0.0897492245
ADC_A700h4cv;2015/01/19 17:22:16;43;43;21.3790283203;14629219;0.3068747520;14684859;0.3096107841;10215233;0.0898221508
ADC_A700h4cv;2015/01/19 17:22:18;44;44;21.3836669922;14651649;0.3079777360;14677613;0.3092544675;10215543;0.0898373947
ADC_A700h4cv;2015/01/19 17:22:19;45;45;21.3662414551;14679934;0.3093686104;14745334;0.3125845790;10215004;0.0898108929
ADC_A700h4cv;2015/01/19 17:22:21;46;46;21.3683776855;14627521;0.3067912459;14681711;0.3094559908;10216399;0.0898794904
ADC_A700h4cv;2015/01/19 17:22:22;47;47;21.3659057617;14681569;0.3094490170;14675382;0.3091447651;10214678;0.0897948593
ADC_A700h4cv;2015/01/19 17:22:23;48;48;21.3573608398;14654973;0.3081411719;14719952;0.3113364577;10215227;0.0898218527
ADC_A700h4cv;2015/01/19 17:22:25;49;49;21.3395996094;14683032;0.3095209599;14661753;0.3084745705;10216031;0.0898613930
ADC_A700h4cv;2015/01/19 17:22:26;50;50;21.3460083008;14669283;0.3088448644;14688279;0.3097789586;10214859;0.0898037627
ADC_A700h4cv;2015/01/19 17:22:28;51;51;21.3406677246;14683546;0.3095462322;14661239;0.3084492981;10215262;0.0898235738
ADC_A700h4cv;2015/01/19 17:22:29;52;52;21.3328552246;14652721;0.3080304265;14653023;0.3080452979;10212004;0.0896633714
ADC_A700h4cv;2015/01/19 17:22:30;53;53;21.3509826660;14680332;0.3093881905;14669379;0.3088495731;10212230;0.0896744803
ADC_A700h4cv;2015/01/19 17:22:32;54;54;21.3445739746;14626469;0.3067395389;14696611;0.3101886809;10213206;0.0897224769
ADC_A700h4cv;2015/01/19 17:22:33;55;55;21.3499145508;14608662;0.3058638871;14676012;0.3091757596;10214155;0.0897691399
ADC_A700h4cv;2015/01/19 17:22:35;56;56;21.3385314941;14655998;0.3081915975;14687672;0.3097491264;10214519;0.0897870436
ADC_A700h4cv;2015/01/19 17:22:36;57;57;21.3399658203;14660587;0.3084172308;14687710;0.3097509742;10214500;0.0897861049
ADC_A700h4cv;2015/01/19 17:22:37;58;58;21.3317871094;14650163;0.3079046607;14677129;0.3092306852;10213891;0.0897561610
